gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
3044718409	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/113120121/original.jpeg	https://www.inaturalist.org/photos/113120121					2002-01-29T07:47:44Z	Eric van den Berghe		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Eric van den Berghe
3039384099	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111602641/original.jpg	https://www.inaturalist.org/photos/111602641					2020-09-12T17:54:54Z	Thomaz Tozzi B. Raso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomaz Tozzi B. Raso
3039351304	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/111843130/original.jpeg	https://www.inaturalist.org/photos/111843130					2021-02-03T04:37:40Z	Cynthia Tercero		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Cynthia Tercero
3031973070	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105002970/original.jpeg	https://www.inaturalist.org/photos/105002970					2020-11-20T04:16:08Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
3031861595	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58251066/original.jpeg	https://www.inaturalist.org/photos/58251066					2019-03-29T03:44:14Z	Esteban Diego Koch		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Esteban Diego Koch
3031832986	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/96426603/original.jpeg	https://www.inaturalist.org/photos/96426603					2018-03-26T23:14:22Z	moncro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moncro
3031579877	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91296760/original.jpeg	https://www.inaturalist.org/photos/91296760					2020-08-11T00:10:51Z	Ferhat Gundogdu		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ferhat Gundogdu
3031579877	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91296787/original.jpeg	https://www.inaturalist.org/photos/91296787					2020-08-11T00:12:16Z	Ferhat Gundogdu		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ferhat Gundogdu
3031579877	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91296701/original.jpeg	https://www.inaturalist.org/photos/91296701					2020-08-11T00:11:57Z	Ferhat Gundogdu		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ferhat Gundogdu
3031579877	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/91296736/original.jpeg	https://www.inaturalist.org/photos/91296736					2020-08-11T00:10:27Z	Ferhat Gundogdu		iNaturalist	http://creativecommons.org/publicdomain/zero/1.0/	Ferhat Gundogdu
2999046572	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/106443088/original.jpeg	https://www.inaturalist.org/photos/106443088					2020-12-04T05:03:09Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
2988617856	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/105444700/original.jpeg	https://www.inaturalist.org/photos/105444700					2020-11-24T03:00:13Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
2981039017	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/102936813/original.jpeg	https://www.inaturalist.org/photos/102936813					2020-11-01T00:00:00Z	Oscar Enciso		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Oscar Enciso
2981005521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/100293428/original.jpeg	https://www.inaturalist.org/photos/100293428					2016-02-17T17:37:35Z	Carlos Schmidtutz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Carlos Schmidtutz
2980965503	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/97719649/original.jpeg	https://www.inaturalist.org/photos/97719649					2017-10-21T18:33:23Z	Helio Lourencini		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Helio Lourencini
2980867476	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/94445525/original.jpeg	https://www.inaturalist.org/photos/94445525					2014-09-21T17:42:27Z	Helio Lourencini		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Helio Lourencini
